"Age Group","Mechanism","Year","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"10 to 14","Drug Poisoning","2023","Michigan","--","604,635","--","--","--"
"10 to 14","Drug Poisoning","2023","Minnesota","--","372,675","--","--","--"
"10 to 14","Drug Poisoning","2023","Nevada","--","197,957","--","--","--"
"10 to 14","Drug Poisoning","2023","North Carolina","--","662,550","--","--","--"
"10 to 14","Drug Poisoning","2023","North Dakota","--","51,206","--","--","--"
"10 to 14","Drug Poisoning","2023","Ohio","--","732,950","--","--","--"
"10 to 14","Drug Poisoning","2023","Pennsylvania","--","753,881","--","--","--"
"10 to 14","Drug Poisoning","2023","Tennessee","--","441,736","--","--","--"
"10 to 14","Drug Poisoning","2023","Texas","--","2,158,268","--","--","--"
"10 to 14","Drug Poisoning","2023","Virginia","--","533,403","--","--","--"
"10 to 14","Drug Poisoning","2023","Washington","--","471,988","--","--","--"
"10 to 14","Drug Poisoning","2023","Wisconsin","--","361,106","--","--","--"
"10 to 14","Non-Drug Poisoning","2023","Florida","--","1,244,006","--","--","--"
"10 to 14","Struck by / against","2023","California","--","2,444,811","--","--","--"
"10 to 14","Suffocation","2023","Alabama","--","319,834","--","--","--"
"10 to 14","Suffocation","2023","Arizona","--","456,089","--","--","--"
"10 to 14","Suffocation","2023","Arkansas","--","199,783","--","--","--"
"10 to 14","Suffocation","2023","California","31","2,444,811","1.27","--","1,613"
"10 to 14","Suffocation","2023","Colorado","--","348,587","--","--","--"
"10 to 14","Suffocation","2023","Delaware","--","60,700","--","--","--"
"10 to 14","Suffocation","2023","Florida","12**","1,244,006","0.97**","--","621"
"10 to 14","Suffocation","2023","Georgia","--","731,329","--","--","--"
"10 to 14","Suffocation","2023","Hawaii","--","83,620","--","--","--"
"10 to 14","Suffocation","2023","Idaho","--","136,658","--","--","--"
"10 to 14","Suffocation","2023","Illinois","--","781,468","--","--","--"
"10 to 14","Suffocation","2023","Indiana","11**","452,321","2.43**","--","570"
"10 to 14","Suffocation","2023","Iowa","--","207,207","--","--","--"
"10 to 14","Suffocation","2023","Kansas","--","201,373","--","--","--"
"10 to 14","Suffocation","2023","Kentucky","--","287,377","--","--","--"
"10 to 14","Suffocation","2023","Louisiana","--","298,538","--","--","--"
"10 to 14","Suffocation","2023","Maine","--","71,627","--","--","--"
"10 to 14","Suffocation","2023","Maryland","--","388,516","--","--","--"
"10 to 14","Suffocation","2023","Massachusetts","--","382,761","--","--","--"
"10 to 14","Suffocation","2023","Michigan","10**","604,635","1.65**","--","519"
"10 to 14","Suffocation","2023","Minnesota","--","372,675","--","--","--"
"10 to 14","Suffocation","2023","Mississippi","--","192,883","--","--","--"
"10 to 14","Suffocation","2023","Missouri","--","391,232","--","--","--"
"10 to 14","Suffocation","2023","Montana","--","68,426","--","--","--"
"10 to 14","Suffocation","2023","Nevada","--","197,957","--","--","--"
"10 to 14","Suffocation","2023","New Hampshire","--","73,205","--","--","--"
"10 to 14","Suffocation","2023","New Jersey","--","572,245","--","--","--"
"10 to 14","Suffocation","2023","New Mexico","--","133,814","--","--","--"
"10 to 14","Suffocation","2023","New York","--","1,120,494","--","--","--"
"10 to 14","Suffocation","2023","North Carolina","--","662,550","--","--","--"
"10 to 14","Suffocation","2023","North Dakota","--","51,206","--","--","--"
"10 to 14","Suffocation","2023","Ohio","--","732,950","--","--","--"
"10 to 14","Suffocation","2023","Oklahoma","--","278,120","--","--","--"
"10 to 14","Suffocation","2023","Oregon","--","243,152","--","--","--"
"10 to 14","Suffocation","2023","Pennsylvania","--","753,881","--","--","--"
"10 to 14","Suffocation","2023","South Carolina","--","327,903","--","--","--"
"10 to 14","Suffocation","2023","South Dakota","--","62,707","--","--","--"
"10 to 14","Suffocation","2023","Tennessee","--","441,736","--","--","--"
"10 to 14","Suffocation","2023","Texas","21","2,158,268","0.97","--","1,101"
"10 to 14","Suffocation","2023","Utah","--","271,784","--","--","--"
"10 to 14","Suffocation","2023","Vermont","--","33,552","--","--","--"
"10 to 14","Suffocation","2023","Virginia","--","533,403","--","--","--"
"10 to 14","Suffocation","2023","Washington","--","471,988","--","--","--"
"10 to 14","Suffocation","2023","West Virginia","--","102,617","--","--","--"
"10 to 14","Suffocation","2023","Wyoming","--","38,215","--","--","--"
"10 to 14","Transport, other land","2023","Colorado","--","348,587","--","--","--"
"10 to 14","Transport, other land","2023","Kentucky","--","287,377","--","--","--"
"10 to 14","Transport, other land","2023","Michigan","--","604,635","--","--","--"
"10 to 14","Transport, other land","2023","Pennsylvania","--","753,881","--","--","--"
"10 to 14","Transport, other land","2023","Texas","--","2,158,268","--","--","--"
"10 to 14","Other specified and classifiable","2023","California","--","2,444,811","--","--","--"
"10 to 14","Other specified and classifiable","2023","Georgia","--","731,329","--","--","--"
"10 to 14","Other specified and classifiable","2023","Hawaii","--","83,620","--","--","--"
"10 to 14","Other specified and classifiable","2023","Indiana","--","452,321","--","--","--"
"10 to 14","Other specified and classifiable","2023","New York","--","1,120,494","--","--","--"
"10 to 14","Other specified and classifiable","2023","Wisconsin","--","361,106","--","--","--"
"10 to 14","Other specified / NEC","2023","California","--","2,444,811","--","--","--"
"10 to 14","Other specified / NEC","2023","Florida","--","1,244,006","--","--","--"
"10 to 14","Other specified / NEC","2023","Illinois","--","781,468","--","--","--"
"10 to 14","Other specified / NEC","2023","Kansas","--","201,373","--","--","--"
"10 to 14","Other specified / NEC","2023","Oklahoma","--","278,120","--","--","--"
"10 to 14","Other specified / NEC","2023","South Carolina","--","327,903","--","--","--"
"10 to 14","Other specified / NEC","2023","Texas","--","2,158,268","--","--","--"
"10 to 14","Unspecified","2023","Illinois","--","781,468","--","--","--"
"10 to 14","Unspecified","2023","Michigan","--","604,635","--","--","--"
"10 to 14","Unspecified","2023","South Carolina","--","327,903","--","--","--"
"10 to 14","Unspecified","2023","Texas","--","2,158,268","--","--","--"
"10 to 14","Unspecified","2023","Wyoming","--","38,215","--","--","--"
"15 to 19","Cut/Pierce","2023","Alabama","--","344,879","--","--","--"
"15 to 19","Cut/Pierce","2023","Arizona","--","496,686","--","--","--"
"15 to 19","Cut/Pierce","2023","Arkansas","--","209,658","--","--","--"
"15 to 19","Cut/Pierce","2023","California","13**","2,608,439","0.50**","--","615"
"15 to 19","Cut/Pierce","2023","Colorado","--","378,651","--","--","--"
"15 to 19","Cut/Pierce","2023","Connecticut","--","238,693","--","--","--"
"15 to 19","Cut/Pierce","2023","Florida","--","1,311,854","--","--","--"
"15 to 19","Cut/Pierce","2023","Georgia","--","773,868","--","--","--"
"15 to 19","Cut/Pierce","2023","Idaho","--","150,978","--","--","--"
"15 to 19","Cut/Pierce","2023","Illinois","--","831,508","--","--","--"
"15 to 19","Cut/Pierce","2023","Louisiana","--","307,295","--","--","--"
"15 to 19","Cut/Pierce","2023","Maine","--","81,175","--","--","--"
"15 to 19","Cut/Pierce","2023","Maryland","--","398,626","--","--","--"
"15 to 19","Cut/Pierce","2023","Massachusetts","--","452,152","--","--","--"
"15 to 19","Cut/Pierce","2023","Michigan","--","647,110","--","--","--"
"15 to 19","Cut/Pierce","2023","Minnesota","--","384,467","--","--","--"
"15 to 19","Cut/Pierce","2023","Nebraska","--","141,156","--","--","--"
"15 to 19","Cut/Pierce","2023","New Jersey","--","585,843","--","--","--"
"15 to 19","Cut/Pierce","2023","New Mexico","--","144,463","--","--","--"
"15 to 19","Cut/Pierce","2023","New York","--","1,198,301","--","--","--"
"15 to 19","Cut/Pierce","2023","North Carolina","--","723,674","--","--","--"
"15 to 19","Cut/Pierce","2023","Ohio","--","768,073","--","--","--"
"15 to 19","Cut/Pierce","2023","Oklahoma","--","285,539","--","--","--"
"15 to 19","Cut/Pierce","2023","Oregon","--","255,011","--","--","--"
"15 to 19","Cut/Pierce","2023","Pennsylvania","--","842,623","--","--","--"
"15 to 19","Cut/Pierce","2023","South Carolina","--","355,001","--","--","--"
"15 to 19","Cut/Pierce","2023","South Dakota","--","63,291","--","--","--"
"15 to 19","Cut/Pierce","2023","Tennessee","--","456,880","--","--","--"
"15 to 19","Cut/Pierce","2023","Texas","--","2,205,154","--","--","--"
"15 to 19","Cut/Pierce","2023","Virginia","--","568,664","--","--","--"
"15 to 19","Cut/Pierce","2023","Washington","--","469,367","--","--","--"
"15 to 19","Cut/Pierce","2023","Wisconsin","--","390,420","--","--","--"
"15 to 19","Drowning (includes water transport)","2023","Arkansas","--","209,658","--","--","--"
"15 to 19","Drowning (includes water transport)","2023","California","--","2,608,439","--","--","--"
"15 to 19","Drowning (includes water transport)","2023","Kentucky","--","294,384","--","--","--"
"15 to 19","Drowning (includes water transport)","2023","Louisiana","--","307,295","--","--","--"
"15 to 19","Drowning (includes water transport)","2023","Massachusetts","--","452,152","--","--","--"
"15 to 19","Drowning (includes water transport)","2023","Minnesota","--","384,467","--","--","--"
"15 to 19","Drowning (includes water transport)","2023","New Hampshire","--","83,141","--","--","--"
"15 to 19","Drowning (includes water transport)","2023","New Jersey","--","585,843","--","--","--"
"15 to 19","Drowning (includes water transport)","2023","New York","--","1,198,301","--","--","--"
"15 to 19","Drowning (includes water transport)","2023","North Carolina","--","723,674","--","--","--"
"15 to 19","Drowning (includes water transport)","2023","Ohio","--","768,073","--","--","--"
"15 to 19","Drowning (includes water transport)","2023","Oregon","--","255,011","--","--","--"
"15 to 19","Drowning (includes water transport)","2023","South Carolina","--","355,001","--","--","--"
"15 to 19","Drowning (includes water transport)","2023","Tennessee","--","456,880","--","--","--"
"15 to 19","Drowning (includes water transport)","2023","Texas","--","2,205,154","--","--","--"
"15 to 19","Fall","2023","Arizona","--","496,686","--","--","--"
"15 to 19","Fall","2023","California","12**","2,608,439","0.46**","--","570"
"15 to 19","Fall","2023","Colorado","--","378,651","--","--","--"
"15 to 19","Fall","2023","Florida","--","1,311,854","--","--","--"
"15 to 19","Fall","2023","Hawaii","--","77,928","--","--","--"
"15 to 19","Fall","2023","Idaho","--","150,978","--","--","--"
"15 to 19","Fall","2023","Illinois","--","831,508","--","--","--"
"15 to 19","Fall","2023","Iowa","--","226,641","--","--","--"
"15 to 19","Fall","2023","Louisiana","--","307,295","--","--","--"
"15 to 19","Fall","2023","Maine","--","81,175","--","--","--"
"15 to 19","Fall","2023","Maryland","--","398,626","--","--","--"
"15 to 19","Fall","2023","Massachusetts","--","452,152","--","--","--"
"15 to 19","Fall","2023","Michigan","--","647,110","--","--","--"
"15 to 19","Fall","2023","Minnesota","--","384,467","--","--","--"
"15 to 19","Fall","2023","Montana","--","70,607","--","--","--"
"15 to 19","Fall","2023","Nebraska","--","141,156","--","--","--"
"15 to 19","Fall","2023","Nevada","--","195,757","--","--","--"
"15 to 19","Fall","2023","New Jersey","--","585,843","--","--","--"
"15 to 19","Fall","2023","New York","11**","1,198,301","0.92**","--","522"
"15 to 19","Fall","2023","North Carolina","--","723,674","--","--","--"
"15 to 19","Fall","2023","Ohio","--","768,073","--","--","--"
"15 to 19","Fall","2023","Oklahoma","--","285,539","--","--","--"
"15 to 19","Fall","2023","Pennsylvania","--","842,623","--","--","--"
"15 to 19","Fall","2023","Texas","10**","2,205,154","0.45**","--","471"
"15 to 19","Fall","2023","Utah","--","282,689","--","--","--"
"15 to 19","Fall","2023","Virginia","--","568,664","--","--","--"
"15 to 19","Fall","2023","Washington","--","469,367","--","--","--"
"15 to 19","Fall","2023","Wisconsin","--","390,420","--","--","--"
"15 to 19","Fire/Flame","2023","California","--","2,608,439","--","--","--"
"15 to 19","Fire/Flame","2023","Ohio","--","768,073","--","--","--"
"15 to 19","Fire/Flame","2023","Oklahoma","--","285,539","--","--","--"
"15 to 19","Firearm","2023","Alabama","101","344,879","29.29","--","4,800"
"15 to 19","Firearm","2023","Alaska","--","45,874","--","--","--"
"15 to 19","Firearm","2023","Arizona","101","496,686","20.34","--","4,811"
"15 to 19","Firearm","2023","Arkansas","64","209,658","30.53","--","3,059"
"15 to 19","Firearm","2023","California","242","2,608,439","9.28","--","11,526"
"15 to 19","Firearm","2023","Colorado","63","378,651","16.64","--","3,019"
"15 to 19","Firearm","2023","Connecticut","13**","238,693","5.45**","--","617"
"15 to 19","Firearm","2023","Delaware","--","65,539","--","--","--"
"15 to 19","Firearm","2023","District of Columbia","33","37,732","87.46","--","1,565"
"15 to 19","Firearm","2023","Florida","181","1,311,854","13.80","--","8,605"
"15 to 19","Firearm","2023","Georgia","183","773,868","23.65","--","8,713"
"15 to 19","Firearm","2023","Hawaii","--","77,928","--","--","--"
"15 to 19","Firearm","2023","Idaho","23","150,978","15.23","--","1,115"
"15 to 19","Firearm","2023","Illinois","185","831,508","22.25","--","8,811"
"15 to 19","Firearm","2023","Indiana","103","473,594","21.75","--","4,904"
"15 to 19","Firearm","2023","Iowa","23","226,641","10.15","--","1,107"
"15 to 19","Firearm","2023","Kansas","37","210,573","17.57","--","1,761"
"15 to 19","Firearm","2023","Kentucky","61","294,384","20.72","--","2,906"
"15 to 19","Firearm","2023","Louisiana","147","307,295","47.84","--","6,991"
"15 to 19","Firearm","2023","Maine","--","81,175","--","--","--"
"15 to 19","Firearm","2023","Maryland","80","398,626","20.07","--","3,800"
"15 to 19","Firearm","2023","Massachusetts","18**","452,152","3.98**","--","849"
"15 to 19","Firearm","2023","Michigan","107","647,110","16.54","--","5,086"
"15 to 19","Firearm","2023","Minnesota","23","384,467","5.98","--","1,108"
"15 to 19","Firearm","2023","Mississippi","87","212,430","40.96","--","4,154"
"15 to 19","Firearm","2023","Missouri","107","408,991","26.16","--","5,116"
"15 to 19","Firearm","2023","Montana","11**","70,607","15.58**","--","527"
"15 to 19","Firearm","2023","Nebraska","19**","141,156","13.46**","--","903"
"15 to 19","Firearm","2023","Nevada","40","195,757","20.43","--","1,903"
"15 to 19","Firearm","2023","New Hampshire","--","83,141","--","--","--"
"15 to 19","Firearm","2023","New Jersey","30","585,843","5.12","--","1,422"
"15 to 19","Firearm","2023","New Mexico","59","144,463","40.84","--","2,804"
"15 to 19","Firearm","2023","New York","64","1,198,301","5.34","--","3,054"
"15 to 19","Firearm","2023","North Carolina","148","723,674","20.45","--","7,012"
"15 to 19","Firearm","2023","North Dakota","10**","55,743","17.94**","--","479"
"15 to 19","Firearm","2023","Ohio","134","768,073","17.45","--","6,412"
"15 to 19","Firearm","2023","Oklahoma","56","285,539","19.61","--","2,680"
"15 to 19","Firearm","2023","Oregon","35","255,011","13.73","--","1,645"
"15 to 19","Firearm","2023","Pennsylvania","110","842,623","13.05","--","5,223"
"15 to 19","Firearm","2023","Rhode Island","--","72,385","--","--","--"
"15 to 19","Firearm","2023","South Carolina","74","355,001","20.85","--","3,502"
"15 to 19","Firearm","2023","South Dakota","--","63,291","--","--","--"
"15 to 19","Firearm","2023","Tennessee","121","456,880","26.48","--","5,765"
"15 to 19","Firearm","2023","Texas","396","2,205,154","17.96","--","18,826"
"15 to 19","Firearm","2023","Utah","33","282,689","11.67","--","1,585"
"15 to 19","Firearm","2023","Vermont","--","41,828","--","--","--"
"15 to 19","Firearm","2023","Virginia","93","568,664","16.35","--","4,411"
